Author,Title,Year,Country of study,Native/Invasive,Mosquito stage reclassification,Insecticide reclassification,Mortality Rate,Origin
"Safi, N. H. Z.; Ahmadi, A. A.; Nahzat, S.; Warusavithana, S.; Safi, N.; Valadan, R.; Shemshadian, A.; Sharifi, M.; Enayati, A.; Hemingway, J.",Status of insecticide resistance and its biochemical and molecular mechanisms in Anopheles stephensi (Diptera: Culicidae) from Afghanistan,2019,Afghanistan (Langman),Native,Adult,Organophosphate,95,n
"Safi, N. H. Z.; Ahmadi, A. A.; Nahzat, S.; Warusavithana, S.; Safi, N.; Valadan, R.; Shemshadian, A.; Sharifi, M.; Enayati, A.; Hemingway, J.",Status of insecticide resistance and its biochemical and molecular mechanisms in Anopheles stephensi (Diptera: Culicidae) from Afghanistan,2019,Afghanistan (Langman),Native,Adult,Organophosphate,85,n
"Safi, N. H. Z.; Ahmadi, A. A.; Nahzat, S.; Warusavithana, S.; Safi, N.; Valadan, R.; Shemshadian, A.; Sharifi, M.; Enayati, A.; Hemingway, J.",Status of insecticide resistance and its biochemical and molecular mechanisms in Anopheles stephensi (Diptera: Culicidae) from Afghanistan,2019,Afghanistan (Langman),Native,Adult,Organophosphate,51,n
"Safi, N. H. Z.; Ahmadi, A. A.; Nahzat, S.; Warusavithana, S.; Safi, N.; Valadan, R.; Shemshadian, A.; Sharifi, M.; Enayati, A.; Hemingway, J.",Status of insecticide resistance and its biochemical and molecular mechanisms in Anopheles stephensi (Diptera: Culicidae) from Afghanistan,2019,Afghanistan (Nangarhar),Native,Adult,Organophosphate,95,n
"Safi, N. H. Z.; Ahmadi, A. A.; Nahzat, S.; Warusavithana, S.; Safi, N.; Valadan, R.; Shemshadian, A.; Sharifi, M.; Enayati, A.; Hemingway, J.",Status of insecticide resistance and its biochemical and molecular mechanisms in Anopheles stephensi (Diptera: Culicidae) from Afghanistan,2019,Afghanistan (Nangarhar),Native,Adult,Organophosphate,86,n
"Safi, N. H. Z.; Ahmadi, A. A.; Nahzat, S.; Warusavithana, S.; Safi, N.; Valadan, R.; Shemshadian, A.; Sharifi, M.; Enayati, A.; Hemingway, J.",Status of insecticide resistance and its biochemical and molecular mechanisms in Anopheles stephensi (Diptera: Culicidae) from Afghanistan,2019,Afghanistan (Nangarhar),Native,Adult,Organophosphate,56,n
"Safi, N. H. Z.; Ahmadi, A. A.; Nahzat, S.; Warusavithana, S.; Safi, N.; Valadan, R.; Shemshadian, A.; Sharifi, M.; Enayati, A.; Hemingway, J.",Status of insecticide resistance and its biochemical and molecular mechanisms in Anopheles stephensi (Diptera: Culicidae) from Afghanistan,2019,Afghanistan (Kunar),Native,Adult,Carbamate,95,n
"Safi, N. H. Z.; Ahmadi, A. A.; Nahzat, S.; Warusavithana, S.; Safi, N.; Valadan, R.; Shemshadian, A.; Sharifi, M.; Enayati, A.; Hemingway, J.",Status of insecticide resistance and its biochemical and molecular mechanisms in Anopheles stephensi (Diptera: Culicidae) from Afghanistan,2019,Afghanistan (Kunar),Native,Adult,Carbamate,90,n
"Safi, N. H. Z.; Ahmadi, A. A.; Nahzat, S.; Warusavithana, S.; Safi, N.; Valadan, R.; Shemshadian, A.; Sharifi, M.; Enayati, A.; Hemingway, J.",Status of insecticide resistance and its biochemical and molecular mechanisms in Anopheles stephensi (Diptera: Culicidae) from Afghanistan,2019,Afghanistan (Kunar),Native,Adult,Carbamate,98,n
"Safi, N. H. Z.; Ahmadi, A. A.; Nahzat, S.; Warusavithana, S.; Safi, N.; Valadan, R.; Shemshadian, A.; Sharifi, M.; Enayati, A.; Hemingway, J.",Status of insecticide resistance and its biochemical and molecular mechanisms in Anopheles stephensi (Diptera: Culicidae) from Afghanistan,2019,Afghanistan (Langman),Native,Adult,Carbamate,92,n
"Safi, N. H. Z.; Ahmadi, A. A.; Nahzat, S.; Warusavithana, S.; Safi, N.; Valadan, R.; Shemshadian, A.; Sharifi, M.; Enayati, A.; Hemingway, J.",Status of insecticide resistance and its biochemical and molecular mechanisms in Anopheles stephensi (Diptera: Culicidae) from Afghanistan,2019,Afghanistan (Langman),Native,Adult,Carbamate,63,n
"Safi, N. H. Z.; Ahmadi, A. A.; Nahzat, S.; Warusavithana, S.; Safi, N.; Valadan, R.; Shemshadian, A.; Sharifi, M.; Enayati, A.; Hemingway, J.",Status of insecticide resistance and its biochemical and molecular mechanisms in Anopheles stephensi (Diptera: Culicidae) from Afghanistan,2019,Afghanistan (Langman),Native,Adult,Carbamate,52,n
"Safi, N. H. Z.; Ahmadi, A. A.; Nahzat, S.; Warusavithana, S.; Safi, N.; Valadan, R.; Shemshadian, A.; Sharifi, M.; Enayati, A.; Hemingway, J.",Status of insecticide resistance and its biochemical and molecular mechanisms in Anopheles stephensi (Diptera: Culicidae) from Afghanistan,2019,Afghanistan (Nangarhar),Native,Adult,Carbamate,100,n
"Safi, N. H. Z.; Ahmadi, A. A.; Nahzat, S.; Warusavithana, S.; Safi, N.; Valadan, R.; Shemshadian, A.; Sharifi, M.; Enayati, A.; Hemingway, J.",Status of insecticide resistance and its biochemical and molecular mechanisms in Anopheles stephensi (Diptera: Culicidae) from Afghanistan,2019,Afghanistan (Nangarhar),Native,Adult,Carbamate,86,n
"Safi, N. H. Z.; Ahmadi, A. A.; Nahzat, S.; Warusavithana, S.; Safi, N.; Valadan, R.; Shemshadian, A.; Sharifi, M.; Enayati, A.; Hemingway, J.",Status of insecticide resistance and its biochemical and molecular mechanisms in Anopheles stephensi (Diptera: Culicidae) from Afghanistan,2019,Afghanistan (Nangarhar),Native,Adult,Carbamate,84,n
"Safi, N. H. Z.; Ahmadi, A. A.; Nahzat, S.; Warusavithana, S.; Safi, N.; Valadan, R.; Shemshadian, A.; Sharifi, M.; Enayati, A.; Hemingway, J.",Status of insecticide resistance and its biochemical and molecular mechanisms in Anopheles stephensi (Diptera: Culicidae) from Afghanistan,2019,Afghanistan (Kunar),Native,Adult,Organochlorine,45,n
"Safi, N. H. Z.; Ahmadi, A. A.; Nahzat, S.; Warusavithana, S.; Safi, N.; Valadan, R.; Shemshadian, A.; Sharifi, M.; Enayati, A.; Hemingway, J.",Status of insecticide resistance and its biochemical and molecular mechanisms in Anopheles stephensi (Diptera: Culicidae) from Afghanistan,2019,Afghanistan (Kunar),Native,Adult,Organochlorine,70,n
"Safi, N. H. Z.; Ahmadi, A. A.; Nahzat, S.; Warusavithana, S.; Safi, N.; Valadan, R.; Shemshadian, A.; Sharifi, M.; Enayati, A.; Hemingway, J.",Status of insecticide resistance and its biochemical and molecular mechanisms in Anopheles stephensi (Diptera: Culicidae) from Afghanistan,2019,Afghanistan (Langman),Native,Adult,Organochlorine,80,n
"Safi, N. H. Z.; Ahmadi, A. A.; Nahzat, S.; Warusavithana, S.; Safi, N.; Valadan, R.; Shemshadian, A.; Sharifi, M.; Enayati, A.; Hemingway, J.",Status of insecticide resistance and its biochemical and molecular mechanisms in Anopheles stephensi (Diptera: Culicidae) from Afghanistan,2019,Afghanistan (Langman),Native,Adult,Organochlorine,45,n
"Safi, N. H. Z.; Ahmadi, A. A.; Nahzat, S.; Warusavithana, S.; Safi, N.; Valadan, R.; Shemshadian, A.; Sharifi, M.; Enayati, A.; Hemingway, J.",Status of insecticide resistance and its biochemical and molecular mechanisms in Anopheles stephensi (Diptera: Culicidae) from Afghanistan,2019,Afghanistan (Nangarhar),Native,Adult,Organochlorine,60,n
"Safi, N. H. Z.; Ahmadi, A. A.; Nahzat, S.; Warusavithana, S.; Safi, N.; Valadan, R.; Shemshadian, A.; Sharifi, M.; Enayati, A.; Hemingway, J.",Status of insecticide resistance and its biochemical and molecular mechanisms in Anopheles stephensi (Diptera: Culicidae) from Afghanistan,2019,Afghanistan (Nangarhar),Native,Adult,Organochlorine,60,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,10,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,12,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,25,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,28,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,45,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,47,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,10,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,8,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,25,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,28,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,45,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,40,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,8,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,8,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,20,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,15,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,25,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,45,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,5,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,5,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,20,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,10,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,80,n
"Singh, G.; Prakash, S.",Efficacy of Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection,2009,India,Native,Larvae,Biopesticide,45,n
"Soleimani-Ahmadi, M.; Vatandoost, H.; Shaeghi, M.; Raeisi, A.; Abedi, F.; Eshraghian, M. R.; Madani, A.; Safari, R.; Shahi, M.; Mojahedi, A.; Poorahmad-Garbandi, F.",Vector ecology and susceptibility in a malaria-endemic focus in southern Islamic Republic of Iran,2012,Iran,Native,Adult,Organochlorine,3,n
"Soleimani-Ahmadi, M.; Vatandoost, H.; Shaeghi, M.; Raeisi, A.; Abedi, F.; Eshraghian, M. R.; Madani, A.; Safari, R.; Shahi, M.; Mojahedi, A.; Poorahmad-Garbandi, F.",Vector ecology and susceptibility in a malaria-endemic focus in southern Islamic Republic of Iran,2012,Iran,Native,Adult,Organochlorine,7,n
"Soleimani-Ahmadi, M.; Vatandoost, H.; Shaeghi, M.; Raeisi, A.; Abedi, F.; Eshraghian, M. R.; Madani, A.; Safari, R.; Shahi, M.; Mojahedi, A.; Poorahmad-Garbandi, F.",Vector ecology and susceptibility in a malaria-endemic focus in southern Islamic Republic of Iran,2012,Iran,Native,Adult,Organochlorine,20,n
"Soleimani-Ahmadi, M.; Vatandoost, H.; Shaeghi, M.; Raeisi, A.; Abedi, F.; Eshraghian, M. R.; Madani, A.; Safari, R.; Shahi, M.; Mojahedi, A.; Poorahmad-Garbandi, F.",Vector ecology and susceptibility in a malaria-endemic focus in southern Islamic Republic of Iran,2012,Iran,Native,Adult,Organochlorine,49,n
"Soleimani-Ahmadi, M.; Vatandoost, H.; Shaeghi, M.; Raeisi, A.; Abedi, F.; Eshraghian, M. R.; Madani, A.; Safari, R.; Shahi, M.; Mojahedi, A.; Poorahmad-Garbandi, F.",Vector ecology and susceptibility in a malaria-endemic focus in southern Islamic Republic of Iran,2012,Iran,Native,Adult,Organochlorine,39,n
"Soleimani-Ahmadi, M.; Vatandoost, H.; Shaeghi, M.; Raeisi, A.; Abedi, F.; Eshraghian, M. R.; Madani, A.; Safari, R.; Shahi, M.; Mojahedi, A.; Poorahmad-Garbandi, F.",Vector ecology and susceptibility in a malaria-endemic focus in southern Islamic Republic of Iran,2012,Iran,Native,Adult,Organochlorine,61,n
"Soleimani-Ahmadi, M.; Vatandoost, H.; Shaeghi, M.; Raeisi, A.; Abedi, F.; Eshraghian, M. R.; Madani, A.; Safari, R.; Shahi, M.; Mojahedi, A.; Poorahmad-Garbandi, F.",Vector ecology and susceptibility in a malaria-endemic focus in southern Islamic Republic of Iran,2012,Iran,Native,Adult,Organochlorine,80,n
"Soleimani-Ahmadi, M.; Vatandoost, H.; Shaeghi, M.; Raeisi, A.; Abedi, F.; Eshraghian, M. R.; Madani, A.; Safari, R.; Shahi, M.; Mojahedi, A.; Poorahmad-Garbandi, F.",Vector ecology and susceptibility in a malaria-endemic focus in southern Islamic Republic of Iran,2012,Iran,Native,Adult,Organochlorine,99,n
"Soleimani-Ahmadi, M.; Vatandoost, H.; Shaeghi, M.; Raeisi, A.; Abedi, F.; Eshraghian, M. R.; Madani, A.; Safari, R.; Shahi, M.; Mojahedi, A.; Poorahmad-Garbandi, F.",Vector ecology and susceptibility in a malaria-endemic focus in southern Islamic Republic of Iran,2012,Iran,Native,Adult,Organophosphate,100,n
"Soleimani-Ahmadi, M.; Vatandoost, H.; Shaeghi, M.; Raeisi, A.; Abedi, F.; Eshraghian, M. R.; Madani, A.; Safari, R.; Shahi, M.; Mojahedi, A.; Poorahmad-Garbandi, F.",Vector ecology and susceptibility in a malaria-endemic focus in southern Islamic Republic of Iran,2012,Iran,Native,Adult,Pyrethroid,100,n
"Soleimani-Ahmadi, M.; Vatandoost, H.; Shaeghi, M.; Raeisi, A.; Abedi, F.; Eshraghian, M. R.; Madani, A.; Safari, R.; Shahi, M.; Mojahedi, A.; Poorahmad-Garbandi, F.",Vector ecology and susceptibility in a malaria-endemic focus in southern Islamic Republic of Iran,2012,Iran,Native,Adult,Pyrethroid,100,n
"Soleimani-Ahmadi, M.; Vatandoost, H.; Shaeghi, M.; Raeisi, A.; Abedi, F.; Eshraghian, M. R.; Madani, A.; Safari, R.; Shahi, M.; Mojahedi, A.; Poorahmad-Garbandi, F.",Vector ecology and susceptibility in a malaria-endemic focus in southern Islamic Republic of Iran,2012,Iran,Native,Adult,Pyrethroid,100,n
"Soleimani-Ahmadi, M.; Vatandoost, H.; Shaeghi, M.; Raeisi, A.; Abedi, F.; Eshraghian, M. R.; Madani, A.; Safari, R.; Shahi, M.; Mojahedi, A.; Poorahmad-Garbandi, F.",Vector ecology and susceptibility in a malaria-endemic focus in southern Islamic Republic of Iran,2012,Iran,Native,Adult,Pyrethroid,100,n
"Soleimani-Ahmadi, M.; Vatandoost, H.; Shaeghi, M.; Raeisi, A.; Abedi, F.; Eshraghian, M. R.; Madani, A.; Safari, R.; Shahi, M.; Mojahedi, A.; Poorahmad-Garbandi, F.",Vector ecology and susceptibility in a malaria-endemic focus in southern Islamic Republic of Iran,2012,Iran,Native,Adult,Pyrethroid,100,n
"Soleimani-Ahmadi, M.; Vatandoost, H.; Shaeghi, M.; Raeisi, A.; Abedi, F.; Eshraghian, M. R.; Madani, A.; Safari, R.; Shahi, M.; Mojahedi, A.; Poorahmad-Garbandi, F.",Vector ecology and susceptibility in a malaria-endemic focus in southern Islamic Republic of Iran,2012,Iran,Native,Adult,Pyrethroid,100,n
"Soleimani-Ahmadi, M.; Vatandoost, H.; Shaeghi, M.; Raeisi, A.; Abedi, F.; Eshraghian, M. R.; Madani, A.; Safari, R.; Shahi, M.; Mojahedi, A.; Poorahmad-Garbandi, F.",Vector ecology and susceptibility in a malaria-endemic focus in southern Islamic Republic of Iran,2012,Iran,Native,Adult,Pyrethroid,100,n
"Surendran, S. N.; Jayadas, T. T. P.; Tharsan, A.; Thiruchenthooran, V.; Santhirasegaram, S.; Sivabalakrishnan, K.; Raveendran, S.; Ramasamy, R.","Anopheline bionomics, insecticide resistance and transnational dispersion in the context of controlling a possible recurrence of malaria transmission in Jaffna city in northern Sri Lanka",2021,Sri Lanka,Invasive,Adult,Organochlorine,14,i
"Surendran, S. N.; Jayadas, T. T. P.; Tharsan, A.; Thiruchenthooran, V.; Santhirasegaram, S.; Sivabalakrishnan, K.; Raveendran, S.; Ramasamy, R.","Anopheline bionomics, insecticide resistance and transnational dispersion in the context of controlling a possible recurrence of malaria transmission in Jaffna city in northern Sri Lanka",2021,Sri Lanka,Invasive,Adult,Organophosphate,34,i
"Surendran, S. N.; Jayadas, T. T. P.; Tharsan, A.; Thiruchenthooran, V.; Santhirasegaram, S.; Sivabalakrishnan, K.; Raveendran, S.; Ramasamy, R.","Anopheline bionomics, insecticide resistance and transnational dispersion in the context of controlling a possible recurrence of malaria transmission in Jaffna city in northern Sri Lanka",2021,Sri Lanka,Invasive,Adult,Pyrethroid,56,i
"Tikar, S. N.; Mendki, M. J.; Sharma, A. K.; Sukumaran, D.; Veer, V.; Prakash, S.; Parashar, B. D.","Resistance status of the malaria vector mosquitoes, Anopheles stephensi and Anopheles subpictus towards adulticides and larvicides in arid and semi-arid areas of India",2011,India (Barmer),Native,Larvae,Organophosphate,100,n
"Tikar, S. N.; Mendki, M. J.; Sharma, A. K.; Sukumaran, D.; Veer, V.; Prakash, S.; Parashar, B. D.","Resistance status of the malaria vector mosquitoes, Anopheles stephensi and Anopheles subpictus towards adulticides and larvicides in arid and semi-arid areas of India",2011,India (Jodhpur),Native,Larvae,Organophosphate,100,n
"Tikar, S. N.; Mendki, M. J.; Sharma, A. K.; Sukumaran, D.; Veer, V.; Prakash, S.; Parashar, B. D.","Resistance status of the malaria vector mosquitoes, Anopheles stephensi and Anopheles subpictus towards adulticides and larvicides in arid and semi-arid areas of India",2011,India (Jamnagar),Native,Larvae,Organophosphate,100,n
"Tikar, S. N.; Mendki, M. J.; Sharma, A. K.; Sukumaran, D.; Veer, V.; Prakash, S.; Parashar, B. D.","Resistance status of the malaria vector mosquitoes, Anopheles stephensi and Anopheles subpictus towards adulticides and larvicides in arid and semi-arid areas of India",2011,India (Bikaner),Native,Larvae,Organophosphate,100,n
